gene_id	geneT_id	chr.num	start	end	strand	seq.ln	pfam.sigAcc	pfam.desc	pfam.start	pfam.end	pfam.eval	pfam.iprAcc	pfam.iprAnn	pfam.go	pfam.pthAnn	pant.sigAcc	pant.desc	pant.start	pant.end	pant.eval	pant.iprAcc	pant.iprAnn	pant.go	pant.pthAnn	sfam.sigAcc	sfam.desc	sfam.start	sfam.end	sfam.eval	sfam.iprAcc	sfam.iprAnn	sfam.go	sfam.pthAnn	cdd.sigAcc	cdd.desc	cdd.start	cdd.end	cdd.eval	cdd.iprAcc	cdd.iprAnn	cdd.go	cdd.pthAnn	g3d.sigAcc	g3d.desc	g3d.start	g3d.end	g3d.eval	g3d.iprAcc	g3d.iprAnn	g3d.go	g3d.pthAnn
Ecl_004044	Ecl_004044-T1	Ecl_1605_22_3	5235670	5236892	+	334	PF00107	Zinc-binding dehydrogenase	174	295	6.8e-08	IPR013149	Alcohol dehydrogenase, C-terminal	GO:0055114	NA	PTHR42683	-	5	333	6.1e-118	NA	NA	NA	NA	SSF51735	NAD(P)-binding Rossmann-fold domains	137	300	2.2e-31	IPR036291	NAD(P)-binding domain superfamily	NA	NA	cd05283	CAD1	23	332	2.78e-112	NA	NA	NA	NA	G3DSA:3.90.180.10	-	24	331	2.9e-91	NA	NA	NA	NA
Ecl_004045	Ecl_004045-T1	Ecl_1605_22_3	5237452	5238204	-	143	PF03874	RNA polymerase Rpb4	34	140	9.7e-26	IPR005574	RNA polymerase subunit RPB4/RPC9	GO:0006352|GO:0030880	NA	PTHR21297	DNA-DIRECTED RNA POLYMERASE II	1	141	1.3e-38	NA	NA	NA	NA	SSF47819	HRDC-like	3	141	4.8e-39	IPR010997	HRDC-like superfamily	GO:0000166|GO:0044237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.20.1250.40	-	14	143	1.4e-42	IPR038324	Rpb4/RPC9 superfamily	NA	NA
Ecl_004046	Ecl_004046-T1	Ecl_1605_22_3	5238816	5239477	+	164	PF04099	Sybindin-like family	13	160	1.3e-53	IPR007233	Trafficking protein particle complex subunit	GO:0016192|GO:0030008	Reactome: R-HSA-204005|Reactome: R-HSA-8876198	PTHR23249	SYNBINDIN	11	161	2.4e-50	IPR007233	Trafficking protein particle complex subunit	GO:0016192|GO:0030008	Reactome: R-HSA-204005|Reactome: R-HSA-8876198	SSF64356	SNARE-like	11	160	5.04e-35	IPR011012	Longin-like domain superfamily	NA	NA	cd14856	TRAPPC4_synbindin	14	157	9.22e-73	NA	NA	NA	NA	G3DSA:3.30.450.70	-	11	162	8e-54	NA	NA	NA	NA
Ecl_004047	Ecl_004047-T1	Ecl_1605_22_3	5239672	5240579	-	284	PF13519	von Willebrand factor type A domain	6	116	6.7e-26	IPR002035	von Willebrand factor, type A	NA	NA	PTHR10223:SF0	26S PROTEASOME NON-ATPASE REGULATORY SUBUNIT 4	1	255	4.5e-98	IPR027040	Proteasome subunit Rpn10	GO:0006511|GO:0008540	NA	SSF53300	vWA-like	4	184	1.44e-28	IPR036465	von Willebrand factor A-like domain superfamily	NA	NA	cd01452	VWA_26S_proteasome_subunit	1	191	1.73e-104	NA	NA	NA	NA	G3DSA:3.40.50.410	-	3	189	2.6e-68	IPR036465	von Willebrand factor A-like domain superfamily	NA	NA
Ecl_004048	Ecl_004048-T1	Ecl_1605_22_3	5241127	5242350	+	367	PF10444	Nbl1 / Borealin N terminal	50	105	2.5e-21	IPR018851	Borealin, N-terminal	NA	Reactome: R-HSA-141444|Reactome: R-HSA-2467813|Reactome: R-HSA-2500257|Reactome: R-HSA-4615885|Reactome: R-HSA-5663220|Reactome: R-HSA-68877|Reactome: R-HSA-9648025	PTHR16040:SF7	AUSTRALIN, ISOFORM A-RELATED	1	231	4e-25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_004049	Ecl_004049-T1	Ecl_1605_22_3	5242575	5243576	-	195	PF01253	Translation initiation factor SUI1	101	173	1.6e-22	IPR001950	SUI1 domain	GO:0003743|GO:0006413	NA	PTHR12789:SF0	DENSITY-REGULATED PROTEIN	10	190	7.1e-60	NA	NA	NA	NA	SSF55159	eIF1-like	27	186	2.35e-32	IPR036877	SUI1 domain superfamily	GO:0003743|GO:0006413	NA	cd11607	DENR_C	101	185	2.98e-44	NA	NA	NA	NA	G3DSA:3.30.780.10	-	59	185	5e-24	NA	NA	NA	NA
Ecl_004050	Ecl_004050-T1	Ecl_1605_22_3	5244973	5247954	+	993	PF08241	Methyltransferase domain	707	807	5.4e-12	IPR013216	Methyltransferase type 11	GO:0008168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SSF53335	S-adenosyl-L-methionine-dependent methyltransferases	663	863	3.69e-15	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase	NA	NA	cd02440	AdoMet_MTases	701	811	1.38e-05	NA	NA	NA	NA	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	649	866	8.1e-14	NA	NA	NA	NA
Ecl_004052	Ecl_004052-T1	Ecl_1605_22_3	5251417	5253120	-	427	PF06881	RNA polymerase II transcription factor SIII (Elongin) subunit A	35	139	4.5e-29	IPR010684	RNA polymerase II transcription factor SIII, subunit A	GO:0005634|GO:0006368|GO:0070449	Reactome: R-HSA-112382|Reactome: R-HSA-167152|Reactome: R-HSA-167200|Reactome: R-HSA-167238|Reactome: R-HSA-167243|Reactome: R-HSA-167246|Reactome: R-HSA-167287|Reactome: R-HSA-167290|Reactome: R-HSA-674695|Reactome: R-HSA-6796648|Reactome: R-HSA-75955	PTHR15141	TRANSCRIPTION ELONGATION FACTOR B POLYPEPTIDE 3	9	368	1.4e-29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_004053	Ecl_004053-T1	Ecl_1605_22_3	5253579	5254870	+	374	PF17683	TFIIF, beta subunit N-terminus	50	211	3.1e-30	IPR040504	TFIIF, beta subunit, N-terminal	NA	Reactome: R-HSA-112382|Reactome: R-HSA-113418|Reactome: R-HSA-167152|Reactome: R-HSA-167158|Reactome: R-HSA-167160|Reactome: R-HSA-167161|Reactome: R-HSA-167162|Reactome: R-HSA-167172|Reactome: R-HSA-167200|Reactome: R-HSA-167238|Reactome: R-HSA-167242|Reactome: R-HSA-167243|Reactome: R-HSA-167246|Reactome: R-HSA-167287|Reactome: R-HSA-167290|Reactome: R-HSA-168325|Reactome: R-HSA-674695|Reactome: R-HSA-6796648|Reactome: R-HSA-6803529|Reactome: R-HSA-6807505|Reactome: R-HSA-72086|Reactome: R-HSA-72163|Reactome: R-HSA-72165|Reactome: R-HSA-72203|Reactome: R-HSA-73776|Reactome: R-HSA-73779|Reactome: R-HSA-75953|Reactome: R-HSA-75955|Reactome: R-HSA-76042|Reactome: R-HSA-77075|Reactome: R-HSA-8851708|Reactome: R-HSA-9018519	PTHR10445	GENERAL TRANSCRIPTION FACTOR IIF SUBUNIT 2	48	350	1.8e-40	IPR003196	Transcription initiation factor IIF, beta subunit	GO:0005674|GO:0006366|GO:0006367	Reactome: R-HSA-112382|Reactome: R-HSA-113418|Reactome: R-HSA-167152|Reactome: R-HSA-167158|Reactome: R-HSA-167160|Reactome: R-HSA-167161|Reactome: R-HSA-167162|Reactome: R-HSA-167172|Reactome: R-HSA-167200|Reactome: R-HSA-167238|Reactome: R-HSA-167242|Reactome: R-HSA-167243|Reactome: R-HSA-167246|Reactome: R-HSA-167287|Reactome: R-HSA-167290|Reactome: R-HSA-168325|Reactome: R-HSA-674695|Reactome: R-HSA-6796648|Reactome: R-HSA-6803529|Reactome: R-HSA-6807505|Reactome: R-HSA-72086|Reactome: R-HSA-72163|Reactome: R-HSA-72165|Reactome: R-HSA-72203|Reactome: R-HSA-73776|Reactome: R-HSA-73779|Reactome: R-HSA-75953|Reactome: R-HSA-75955|Reactome: R-HSA-76042|Reactome: R-HSA-77075|Reactome: R-HSA-8851708|Reactome: R-HSA-9018519	SSF50916	Rap30/74 interaction domains	30	157	2.54e-21	IPR011039	Transcription Factor IIF, Rap30/Rap74, interaction	GO:0006367	Reactome: R-HSA-112382|Reactome: R-HSA-113418|Reactome: R-HSA-167152|Reactome: R-HSA-167158|Reactome: R-HSA-167160|Reactome: R-HSA-167161|Reactome: R-HSA-167162|Reactome: R-HSA-167172|Reactome: R-HSA-167200|Reactome: R-HSA-167238|Reactome: R-HSA-167242|Reactome: R-HSA-167243|Reactome: R-HSA-167246|Reactome: R-HSA-167287|Reactome: R-HSA-167290|Reactome: R-HSA-168325|Reactome: R-HSA-674695|Reactome: R-HSA-6796648|Reactome: R-HSA-6803529|Reactome: R-HSA-6807505|Reactome: R-HSA-72086|Reactome: R-HSA-72163|Reactome: R-HSA-72165|Reactome: R-HSA-72203|Reactome: R-HSA-73776|Reactome: R-HSA-73779|Reactome: R-HSA-75953|Reactome: R-HSA-75955|Reactome: R-HSA-76042|Reactome: R-HSA-77075|Reactome: R-HSA-8851708|Reactome: R-HSA-9018519	cd07980	TFIIF_beta	50	211	2.86e-29	NA	NA	NA	NA	G3DSA:1.10.10.10	winged helix"" repressor DNA binding domain	279	346	2.7e-22	IPR036388	Winged helix-like DNA-binding domain superfamily	NA	NA
Ecl_004054	Ecl_004054-T1	Ecl_1605_22_3	5255319	5256776	+	315	PF12710	haloacid dehalogenase-like hydrolase	4	216	9.7e-13	NA	NA	NA	NA	PTHR28181	-	3	248	9.3e-48	NA	NA	NA	NA	SSF56784	HAD-like	4	218	1.01e-17	IPR036412	HAD-like superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_004055	Ecl_004055-T1	Ecl_1605_22_3	5257189	5259693	-	679	PF00723	Glycosyl hydrolases family 15	286	663	3.3e-50	IPR011613	GH15-like domain	NA	Reactome: R-HSA-70221	PTHR31616	-	18	672	1.5e-261	NA	NA	NA	NA	SSF48208	Six-hairpin glycosidases	259	669	7.29e-104	IPR008928	Six-hairpin glycosidase superfamily	GO:0005975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.50.10.10	-	285	672	4.7e-80	IPR012341	Six-hairpin glycosidase-like superfamily	GO:0005975	NA
Ecl_004056	Ecl_004056-T1	Ecl_1605_22_3	5261383	5263325	+	595	PF03151	Triose-phosphate Transporter family	202	516	2.8e-21	IPR004853	Sugar phosphate transporter domain	NA	NA	PTHR11132	SOLUTE CARRIER FAMILY 35	147	534	7e-126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_004057	Ecl_004057-T1	Ecl_1605_22_3	5264044	5265177	-	377	PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	234	302	2.5e-16	IPR000504	RNA recognition motif domain	GO:0003676	NA	PTHR13952:SF8	RRM-CONTAINING PROTEIN-RELATED	119	342	8e-53	NA	NA	NA	NA	SSF54928	RNA-binding domain, RBD	227	335	1.88e-24	IPR035979	RNA-binding domain superfamily	GO:0003676	NA	cd12383	RRM_RBM42	226	308	4.57e-43	IPR034215	RBM42, RNA recognition motif	NA	NA	G3DSA:3.30.70.330	-	227	351	5.1e-24	IPR012677	Nucleotide-binding alpha-beta plait domain superfamily	NA	NA
Ecl_004058	Ecl_004058-T1	Ecl_1605_22_3	5266564	5271779	+	1246	PF08549	Fungal domain of unknown function (DUF1750)	506	1234	8e-285	IPR013859	Protein of unknown function DUF1750, fungi	NA	NA	PTHR11811	6-PHOSPHOGLUCONATE DEHYDROGENASE	4	483	4.4e-235	IPR006183	6-phosphogluconate dehydrogenase	GO:0004616|GO:0055114	KEGG: 00030+1.1.1.44|KEGG: 00480+1.1.1.44|Reactome: R-HSA-71336	SSF48179	6-phosphogluconate dehydrogenase C-terminal domain-like	179	482	7.94e-124	IPR008927	6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily	GO:0055114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.10.1040.10	-	183	439	5.6e-108	IPR013328	6-phosphogluconate dehydrogenase, domain 2	GO:0016491|GO:0055114	NA
Ecl_004060	Ecl_004060-T1	Ecl_1605_22_3	5273763	5275661	-	583	PF00704	Glycosyl hydrolases family 18	196	542	5.9e-79	IPR001223	Glycoside hydrolase family 18, catalytic domain	GO:0005975	NA	PTHR11177:SF356	-	159	581	1.4e-152	NA	NA	NA	NA	SSF51445	(Trans)glycosidases	195	580	1.33e-94	IPR017853	Glycoside hydrolase superfamily	NA	NA	cd06548	GH18_chitinase	196	542	1.01e-119	NA	NA	NA	NA	G3DSA:3.20.20.80	Glycosidases	197	543	1.1e-126	NA	NA	NA	NA
Ecl_004061	Ecl_004061-T1	Ecl_1605_22_3	5276419	5278965	-	827	PF00266	Aminotransferase class-V	30	456	1.6e-20	IPR000192	Aminotransferase class V domain	NA	NA	PTHR14237:SF19	MOLYBDENUM COFACTOR SULFURASE	5	720	9e-167	NA	NA	NA	NA	SSF53383	PLP-dependent transferases	17	462	5.17e-51	IPR015424	Pyridoxal phosphate-dependent transferase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.640.10	-	46	304	1.4e-38	IPR015421	Pyridoxal phosphate-dependent transferase, major domain	GO:0003824	NA
Ecl_004062	Ecl_004062-T1	Ecl_1605_22_3	5280079	5282847	+	865	PF04959	Arsenite-resistance protein 2	601	787	1.8e-14	IPR007042	SERRATE/Ars2 , C-terminal	NA	Reactome: R-HSA-6807505|Reactome: R-HSA-72163	PTHR21032	UNCHARACTERIZED	101	768	0	IPR039249	G patch domain-containing protein 11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_004064	Ecl_004064-T1	Ecl_1605_22_3	5286356	5287549	+	330	PF05572	Pregnancy-associated plasma protein-A	213	295	9.1e-08	IPR008754	Peptidase M43, pregnancy-associated plasma-A	NA	Reactome: R-HSA-381426	PTHR47466	-	35	310	3.4e-51	NA	NA	NA	NA	SSF55486	Metalloproteases ("zincins"), catalytic domain	109	295	2.78e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.390.10	Collagenase (Catalytic Domain)	81	303	1.8e-46	IPR024079	Metallopeptidase, catalytic domain superfamily	GO:0008237	NA
Ecl_004065	Ecl_004065-T1	Ecl_1605_22_3	5287815	5289340	-	476	PF13450	NAD(P)-binding Rossmann-like domain	34	100	1.3e-13	NA	NA	NA	NA	PTHR10742	AMINE OXIDASE	24	475	1e-67	NA	NA	NA	NA	SSF51905	FAD/NAD(P)-binding domain	28	296	1.78e-23	IPR036188	FAD/NAD(P)-binding domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.50.50.60	-	32	456	5.1e-81	IPR036188	FAD/NAD(P)-binding domain superfamily	NA	NA
Ecl_004066	Ecl_004066-T1	Ecl_1605_22_3	5292796	5294032	+	381	PF08508	Fungal domain of unknown function (DUF1746)	95	209	2.4e-36	IPR013715	Domain of unknown function DUF1746	NA	NA	PTHR39405	-	67	350	2.7e-47	IPR038967	DSC E3 ubiquitin ligase complex subunit 4-like	GO:0035103|GO:0044695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_004067	Ecl_004067-T1	Ecl_1605_22_3	5294139	5295533	-	464	PF01137	RNA 3'-terminal phosphate cyclase	69	425	1.8e-28	IPR023797	RNA 3'-terminal phosphate cyclase domain	NA	NA	PTHR11096:SF1	RNA 3'-TERMINAL PHOSPHATE CYCLASE-LIKE PROTEIN	64	463	1.2e-100	IPR016443	RNA 3'-terminal phosphate cyclase type 2	GO:0005730|GO:0042254	Reactome: R-HSA-6790901|Reactome: R-HSA-6791226	SSF55205	EPT/RTPC-like	72	313	2.42e-40	IPR013792	RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta	GO:0003824	NA	cd00875	RNA_Cyclase_Class_I	66	431	7.11e-148	IPR016443	RNA 3'-terminal phosphate cyclase type 2	GO:0005730|GO:0042254	Reactome: R-HSA-6790901|Reactome: R-HSA-6791226	G3DSA:3.65.10.20	-	70	433	1.1e-103	IPR037136	RNA 3'-terminal phosphate cyclase domain superfamily	NA	NA
Ecl_004068	Ecl_004068-T1	Ecl_1605_22_3	5295724	5298599	+	840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.25.40.10	-	477	670	7.3e-16	IPR011990	Tetratricopeptide-like helical domain superfamily	GO:0005515	NA
Ecl_004069	Ecl_004069-T1	Ecl_1605_22_3	5298766	5299514	-	226	PF07524	Bromodomain associated	8	78	1.5e-08	IPR006565	Bromodomain associated domain	NA	NA	PTHR46338	-	6	78	3e-12	IPR037818	Transcription initiation factor TFIID subunit 8	GO:0005669	Reactome: R-HSA-6807505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.10.20.10	Histone	3	86	2.4e-23	IPR009072	Histone-fold	GO:0046982	NA
Ecl_004070	Ecl_004070-T1	Ecl_1605_22_3	5299963	5302434	-	699	PF00326	Prolyl oligopeptidase family	476	686	2.2e-54	IPR001375	Peptidase S9, prolyl oligopeptidase, catalytic domain	GO:0006508|GO:0008236	NA	PTHR42776:SF13	-	2	685	6.2e-212	NA	NA	NA	NA	SSF82171	DPP6 N-terminal domain-like	23	414	4.19e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.1820	-	436	683	1.5e-59	IPR029058	Alpha/Beta hydrolase fold	NA	NA
Ecl_004072	Ecl_004072-T1	Ecl_1605_22_3	5303109	5303835	-	175	PF09340	Histone acetyltransferase subunit NuA4	26	100	8e-25	IPR015418	Chromatin modification-related protein Eaf6	GO:0000123|GO:0016573	Reactome: R-HSA-3214847|Reactome: R-HSA-6804758	PTHR13476	UNCHARACTERIZED	17	154	1e-24	IPR015418	Chromatin modification-related protein Eaf6	GO:0000123|GO:0016573	Reactome: R-HSA-3214847|Reactome: R-HSA-6804758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_004073	Ecl_004073-T1	Ecl_1605_22_3	5304738	5306201	-	420	PF01480	PWI domain	31	101	1.5e-29	IPR002483	PWI domain	GO:0006397	NA	PTHR23148	SERINE/ARGININE REGULATED NUCLEAR MATRIX PROTEIN	7	409	5.2e-61	NA	NA	NA	NA	SSF101233	PWI domain	10	118	1.83e-39	IPR036483	PWI domain superfamily	GO:0006397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.20.1390.10	PWI domain	10	119	7.8e-45	NA	NA	NA	NA
Ecl_004074	Ecl_004074-T1	Ecl_1605_22_3	5306791	5307664	+	230	PF18265	Nas2 N_terminal domain	31	107	8.4e-31	IPR040815	Nas2, N-terminal	NA	Reactome: R-HSA-1169091|Reactome: R-HSA-1234176|Reactome: R-HSA-1236974|Reactome: R-HSA-1236978|Reactome: R-HSA-174084|Reactome: R-HSA-174113|Reactome: R-HSA-174154|Reactome: R-HSA-174178|Reactome: R-HSA-174184|Reactome: R-HSA-180534|Reactome: R-HSA-180585|Reactome: R-HSA-187577|Reactome: R-HSA-195253|Reactome: R-HSA-202424|Reactome: R-HSA-211733|Reactome: R-HSA-2467813|Reactome: R-HSA-2871837|Reactome: R-HSA-349425|Reactome: R-HSA-350562|Reactome: R-HSA-382556|Reactome: R-HSA-450408|Reactome: R-HSA-4608870|Reactome: R-HSA-4641257|Reactome: R-HSA-4641258|Reactome: R-HSA-5358346|Reactome: R-HSA-5362768|Reactome: R-HSA-5607761|Reactome: R-HSA-5607764|Reactome: R-HSA-5610780|Reactome: R-HSA-5610783|Reactome: R-HSA-5610785|Reactome: R-HSA-5632684|Reactome: R-HSA-5658442|Reactome: R-HSA-5668541|Reactome: R-HSA-5676590|Reactome: R-HSA-5678895|Reactome: R-HSA-5687128|Reactome: R-HSA-5689603|Reactome: R-HSA-5689880|Reactome: R-HSA-68827|Reactome: R-HSA-68949|Reactome: R-HSA-69017|Reactome: R-HSA-69481|Reactome: R-HSA-69601|Reactome: R-HSA-75815|Reactome: R-HSA-8852276|Reactome: R-HSA-8854050|Reactome: R-HSA-8939236|Reactome: R-HSA-8939902|Reactome: R-HSA-8941858|Reactome: R-HSA-8948751|Reactome: R-HSA-8951664|Reactome: R-HSA-9010553|Reactome: R-HSA-9020702|Reactome: R-HSA-9604323|Reactome: R-HSA-983168	PTHR12651	26S PROTEASOME NON-ATPASE REGULATORY SUBUNIT 9	31	230	1.4e-54	IPR035269	26S Proteasome non-ATPase regulatory subunit 9	GO:0070682	Reactome: R-HSA-1169091|Reactome: R-HSA-1234176|Reactome: R-HSA-1236974|Reactome: R-HSA-1236978|Reactome: R-HSA-174084|Reactome: R-HSA-174113|Reactome: R-HSA-174154|Reactome: R-HSA-174178|Reactome: R-HSA-174184|Reactome: R-HSA-180534|Reactome: R-HSA-180585|Reactome: R-HSA-187577|Reactome: R-HSA-195253|Reactome: R-HSA-202424|Reactome: R-HSA-211733|Reactome: R-HSA-2467813|Reactome: R-HSA-2871837|Reactome: R-HSA-349425|Reactome: R-HSA-350562|Reactome: R-HSA-382556|Reactome: R-HSA-450408|Reactome: R-HSA-4608870|Reactome: R-HSA-4641257|Reactome: R-HSA-4641258|Reactome: R-HSA-5358346|Reactome: R-HSA-5362768|Reactome: R-HSA-5607761|Reactome: R-HSA-5607764|Reactome: R-HSA-5610780|Reactome: R-HSA-5610783|Reactome: R-HSA-5610785|Reactome: R-HSA-5632684|Reactome: R-HSA-5658442|Reactome: R-HSA-5668541|Reactome: R-HSA-5676590|Reactome: R-HSA-5678895|Reactome: R-HSA-5687128|Reactome: R-HSA-5689603|Reactome: R-HSA-5689880|Reactome: R-HSA-68827|Reactome: R-HSA-68949|Reactome: R-HSA-69017|Reactome: R-HSA-69481|Reactome: R-HSA-69601|Reactome: R-HSA-75815|Reactome: R-HSA-8852276|Reactome: R-HSA-8854050|Reactome: R-HSA-8939236|Reactome: R-HSA-8939902|Reactome: R-HSA-8941858|Reactome: R-HSA-8948751|Reactome: R-HSA-8951664|Reactome: R-HSA-9010553|Reactome: R-HSA-9020702|Reactome: R-HSA-9604323|Reactome: R-HSA-983168	SSF50156	PDZ domain-like	132	200	7.49e-09	IPR036034	PDZ superfamily	GO:0005515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:2.30.42.10	-	126	228	3.6e-27	IPR036034	PDZ superfamily	GO:0005515	NA
Ecl_004075	Ecl_004075-T1	Ecl_1605_22_3	5308754	5309762	+	216	PF00071	Ras family	10	166	4.9e-49	IPR001806	Small GTPase	GO:0003924|GO:0005525	NA	PTHR24071	-	6	214	8e-119	IPR002041	Ran GTPase	GO:0003924|GO:0005525|GO:0006913	Reactome: R-HSA-165054|Reactome: R-HSA-1655829|Reactome: R-HSA-168333|Reactome: R-HSA-180746|Reactome: R-HSA-203927|Reactome: R-HSA-5578749|Reactome: R-HSA-6784531	SSF52540	P-loop containing nucleoside triphosphate hydrolases	7	181	1.08e-47	IPR027417	P-loop containing nucleoside triphosphate hydrolase	NA	NA	cd00877	Ran	9	174	2.21e-130	NA	NA	NA	NA	G3DSA:3.40.50.300	-	1	215	5.5e-63	NA	NA	NA	NA
Ecl_004076	Ecl_004076-T1	Ecl_1605_22_3	5312032	5314187	+	593	PF00046	Homeodomain	51	105	1.3e-13	IPR001356	Homeobox domain	GO:0003677	NA	PTHR24323:SF7	-	41	488	2.3e-42	NA	NA	NA	NA	SSF46689	Homeodomain-like	44	108	2.35e-15	IPR009057	Homeobox-like domain superfamily	NA	NA	cd00086	homeodomain	51	107	5.91e-13	IPR001356	Homeobox domain	GO:0003677	NA	G3DSA:1.10.10.60	-	43	112	8.7e-16	NA	NA	NA	NA
Ecl_004077	Ecl_004077-T1	Ecl_1605_22_3	5314970	5316793	-	607	PF01513	ATP-NAD kinase	236	530	3.1e-79	IPR002504	NAD kinase	GO:0003951|GO:0006741	KEGG: 00760+2.7.1.23|MetaCyc: PWY-5083|MetaCyc: PWY-7268|MetaCyc: PWY-7269|Reactome: R-HSA-196807	PTHR20275	-	91	560	7.7e-165	NA	NA	NA	NA	SSF111331	NAD kinase/diacylglycerol kinase-like	236	550	8.11e-83	IPR016064	NAD kinase/diacylglycerol kinase-like domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.12540	-	231	548	1.7e-93	NA	NA	NA	NA
Ecl_004078	Ecl_004078-T1	Ecl_1605_22_3	5318581	5319503	-	257	PF01138	3' exoribonuclease family, domain 1	14	138	4.5e-11	IPR001247	Exoribonuclease, phosphorolytic domain 1	NA	Reactome: R-HSA-380994|Reactome: R-HSA-429958|Reactome: R-HSA-450385|Reactome: R-HSA-450513|Reactome: R-HSA-450604|Reactome: R-HSA-6791226	PTHR11953:SF1	EXOSOME COMPLEX COMPONENT RRP46	8	208	6.1e-45	NA	NA	NA	NA	SSF54211	Ribosomal protein S5 domain 2-like	10	135	9.22e-17	IPR020568	Ribosomal protein S5 domain 2-type fold	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.30.230.70	GHMP Kinase	6	212	2.5e-45	IPR027408	PNPase/RNase PH domain superfamily	NA	Reactome: R-HSA-380994|Reactome: R-HSA-429958|Reactome: R-HSA-450385|Reactome: R-HSA-450513|Reactome: R-HSA-450604|Reactome: R-HSA-6791226
Ecl_004079	Ecl_004079-T1	Ecl_1605_22_3	5421948	5423321	+	457	PF03095	Phosphotyrosyl phosphate activator (PTPA) protein	92	385	3.6e-111	IPR004327	Phosphotyrosyl phosphatase activator, PTPA	GO:0019211	NA	PTHR10012	SERINE/THREONINE-PROTEIN PHOSPHATASE 2A REGULATORY SUBUNIT B	71	446	6e-149	IPR004327	Phosphotyrosyl phosphatase activator, PTPA	GO:0019211	NA	SSF140984	PTPA-like	82	389	1.7e-112	IPR037218	PTPA superfamily	GO:0019211	NA	cd04087	PTPA	113	381	1.36e-125	IPR004327	Phosphotyrosyl phosphatase activator, PTPA	GO:0019211	NA	G3DSA:1.20.120.1150	-	280	396	2.5e-44	IPR043170	Phosphotyrosyl phosphatase activator, C-terminal lid domain	NA	NA
Ecl_004081	Ecl_004081-T1	Ecl_1605_22_3	5432499	5433873	-	334	PF01256	Carbohydrate kinase	40	319	2.1e-56	IPR000631	ATP-dependent (S)-NAD(P)H-hydrate dehydratase	GO:0052855	Reactome: R-HSA-197264	PTHR12592	UNCHARACTERIZED	15	326	1.8e-108	NA	NA	NA	NA	SSF53613	Ribokinase-like	19	324	1.03e-60	IPR029056	Ribokinase-like	NA	NA	cd01171	YXKO-related	33	319	7.54e-80	IPR000631	ATP-dependent (S)-NAD(P)H-hydrate dehydratase	GO:0052855	Reactome: R-HSA-197264	G3DSA:3.40.1190.20	-	19	326	1.4e-78	IPR029056	Ribokinase-like	NA	NA
