gene_id	geneT_id	chr.num	start	end	strand	seq.ln	pfam.sigAcc	pfam.desc	pfam.start	pfam.end	pfam.eval	pfam.iprAcc	pfam.iprAnn	pfam.go	pfam.pthAnn	pant.sigAcc	pant.desc	pant.start	pant.end	pant.eval	pant.iprAcc	pant.iprAnn	pant.go	pant.pthAnn	sfam.sigAcc	sfam.desc	sfam.start	sfam.end	sfam.eval	sfam.iprAcc	sfam.iprAnn	sfam.go	sfam.pthAnn	cdd.sigAcc	cdd.desc	cdd.start	cdd.end	cdd.eval	cdd.iprAcc	cdd.iprAnn	cdd.go	cdd.pthAnn	g3d.sigAcc	g3d.desc	g3d.start	g3d.end	g3d.eval	g3d.iprAcc	g3d.iprAnn	g3d.go	g3d.pthAnn
Ety_003930	Ety_003930-T1	Ety_1756_3	3840916	3844085	+	981	PF15979	Glycosyl hydrolase family 115	166	504	3.6e-130	IPR031924	Glycosyl hydrolase family 115	NA	NA	PTHR37842:SF2	-	2	959	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.20.20.520	-	170	461	4e-115	IPR042301	Glycosyl hydrolase 115 superfamily	NA	NA
Ety_003931	Ety_003931-T1	Ety_1756_3	3846785	3849930	+	1010	PF02171	Piwi domain	660	971	7.6e-75	IPR003165	Piwi domain	GO:0003676	NA	PTHR22891	EUKARYOTIC TRANSLATION INITIATION FACTOR 2C	113	1009	1.6e-128	NA	NA	NA	NA	SSF53098	Ribonuclease H-like	645	972	2.43e-78	IPR012337	Ribonuclease H-like superfamily	NA	NA	cd04657	Piwi_ago-like	525	972	0	NA	NA	NA	NA	G3DSA:3.30.420.10	-	729	1010	7e-98	IPR036397	Ribonuclease H superfamily	GO:0003676	NA
Ety_003932	Ety_003932-T1	Ety_1756_3	3850197	3851630	-	416	PF12697	Alpha/beta hydrolase family	57	364	1.4e-10	IPR000073	Alpha/beta hydrolase fold-1	NA	NA	PTHR11614	PHOSPHOLIPASE-RELATED	47	371	1.2e-45	NA	NA	NA	NA	SSF53474	alpha/beta-Hydrolases	33	370	4.33e-22	IPR029058	Alpha/Beta hydrolase fold	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_003933	Ety_003933-T1	Ety_1756_3	3851839	3853297	+	378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SSF50249	Nucleic acid-binding proteins	221	305	3.6e-07	IPR012340	Nucleic acid-binding, OB-fold	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:2.40.50.140	-	212	313	6.7e-10	NA	NA	NA	NA
Ety_003934	Ety_003934-T1	Ety_1756_3	3853483	3854721	-	391	PF07690	Major Facilitator Superfamily	2	286	1.9e-16	IPR011701	Major facilitator superfamily	GO:0022857|GO:0055085	NA	PTHR23501	-	2	379	1.9e-169	NA	NA	NA	NA	SSF103473	MFS general substrate transporter	2	370	3.79e-28	IPR036259	MFS transporter superfamily	NA	NA	cd17502	MFS_Azr1_MDR_like	1	303	9.38e-48	NA	NA	NA	NA	G3DSA:1.20.1720.10	-	1	127	6.8e-11	NA	NA	NA	NA
Ety_003935	Ety_003935-T1	Ety_1756_3	3854911	3855189	-	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR23501	-	13	76	7e-28	NA	NA	NA	NA	SSF103473	MFS general substrate transporter	11	79	1.44e-10	IPR036259	MFS transporter superfamily	NA	NA	cd17502	MFS_Azr1_MDR_like	7	75	2.19e-20	NA	NA	NA	NA	G3DSA:1.20.1720.10	-	6	87	4.7e-11	NA	NA	NA	NA
Ety_003936	Ety_003936-T1	Ety_1756_3	3855246	3855596	-	116	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR23501:SF103	-	44	100	5.6e-19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cd17502	MFS_Azr1_MDR_like	69	100	2.26e-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_003937	Ety_003937-T1	Ety_1756_3	3856456	3860340	-	1235	PF07919	Gryzun, putative trafficking through Golgi	625	1235	3.8e-224	IPR012880	Gryzun, putative trafficking through Golgi	NA	NA	PTHR14374	FOIE GRAS	1	1221	4.6e-147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_003938	Ety_003938-T1	Ety_1756_3	3860911	3861299	+	104	PF09809	Mitochondrial ribosomal protein L27	13	75	4.3e-16	IPR019189	Ribosomal protein L27/L41, mitochondrial	NA	Reactome: R-HSA-5368286|Reactome: R-HSA-5389840|Reactome: R-HSA-5419276	PTHR21338	MITOCHONDRIAL RIBOSOMAL PROTEIN L41	13	77	8.7e-20	IPR019189	Ribosomal protein L27/L41, mitochondrial	NA	Reactome: R-HSA-5368286|Reactome: R-HSA-5389840|Reactome: R-HSA-5419276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_003939	Ety_003939-T1	Ety_1756_3	3861665	3864413	-	854	PF07859	alpha/beta hydrolase fold	148	259	2.1e-30	IPR013094	Alpha/beta hydrolase fold-3	GO:0016787	NA	PTHR43494	-	1	598	1.2e-180	NA	NA	NA	NA	SSF53474	alpha/beta-Hydrolases	141	460	2.51e-46	IPR029058	Alpha/Beta hydrolase fold	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_003940	Ety_003940-T1	Ety_1756_3	3864765	3865446	+	205	PF10273	Pre-rRNA-processing protein TSR2	20	110	5.9e-33	IPR019398	Pre-rRNA-processing protein TSR2	NA	NA	PTHR21250	UNCHARACTERIZED	1	205	5.2e-38	IPR019398	Pre-rRNA-processing protein TSR2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_003941	Ety_003941-T1	Ety_1756_3	3865644	3866961	-	401	PF03909	BSD domain	238	295	4.8e-17	IPR005607	BSD domain	NA	NA	PTHR16019	SYNAPSE-ASSOCIATED PROTEIN	18	401	8.4e-51	NA	NA	NA	NA	SSF140383	BSD domain-like	207	296	6.02e-21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.10.3970.10	-	202	298	1.5e-06	IPR035925	BSD domain superfamily	NA	NA
Ety_003942	Ety_003942-T1	Ety_1756_3	3868293	3868588	+	71	PF11034	Glucose-repressible protein Grg1	1	67	1.3e-31	IPR020100	Glucose-repressible protein Grg1	NA	NA	PTHR38789	-	1	70	2e-29	IPR020100	Glucose-repressible protein Grg1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_003943	Ety_003943-T1	Ety_1756_3	3895277	3898130	+	608	PF08601	Transcription factor PAP1	269	430	1.7e-19	IPR013910	Transcription factor PAP1	NA	NA	PTHR11462:SF57	-	43	299	9.4e-77	NA	NA	NA	NA	SSF111430	YAP1 redox domain	458	579	2.09e-23	IPR023167	Yap1 redox domain superfamily	NA	NA	cd14688	bZIP_YAP	183	244	2.44e-20	NA	NA	NA	NA	G3DSA:1.10.238.100	YAP1 redox domain. Chain B	497	580	9.7e-23	IPR023167	Yap1 redox domain superfamily	NA	NA
Ety_003944	Ety_003944-T1	Ety_1756_3	3899695	3901936	-	518	PF00069	Protein kinase domain	21	265	4.5e-59	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	NA	PTHR24356:SF357	-	14	367	1.2e-129	NA	NA	NA	NA	SSF56112	Protein kinase-like (PK-like)	11	304	4.86e-77	IPR011009	Protein kinase-like domain superfamily	NA	NA	cd05578	STKc_Yank1	19	263	1.91e-131	NA	NA	NA	NA	G3DSA:3.30.200.20	Phosphorylase Kinase; domain 1	16	330	1.3e-108	NA	NA	NA	NA
Ety_003945	Ety_003945-T1	Ety_1756_3	3904053	3905228	+	293	PF00106	short chain dehydrogenase	8	217	1.9e-39	IPR002347	Short-chain dehydrogenase/reductase SDR	GO:0055114	NA	PTHR42760	-	2	293	1.2e-108	NA	NA	NA	NA	SSF51735	NAD(P)-binding Rossmann-fold domains	6	292	1.08e-55	IPR036291	NAD(P)-binding domain superfamily	NA	NA	cd05233	SDR_c	10	293	2.27e-51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_003946	Ety_003946-T1	Ety_1756_3	3905267	3906463	-	398	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR23024	MEMBER OF 'GDXG' FAMILY OF LIPOLYTIC ENZYMES	100	382	3.8e-44	NA	NA	NA	NA	SSF53474	alpha/beta-Hydrolases	86	391	2.86e-19	IPR029058	Alpha/Beta hydrolase fold	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.1820	-	129	391	7.6e-52	IPR029058	Alpha/Beta hydrolase fold	NA	NA
Ety_003947	Ety_003947-T1	Ety_1756_3	3906696	3908003	+	348	PF12311	Protein of unknown function (DUF3632)	140	319	5.9e-37	IPR022085	Protein of unknown function DUF3632	NA	NA	PTHR38797	-	90	347	6.7e-48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_003948	Ety_003948-T1	Ety_1756_3	3908226	3912565	-	1179	PF13361	UvrD-like helicase C-terminal domain	273	638	1.2e-65	IPR014017	UvrD-like DNA helicase, C-terminal	GO:0005524|GO:0016787	NA	PTHR11070	UVRD / RECB / PCRA DNA HELICASE FAMILY MEMBER	8	793	4e-191	IPR000212	DNA helicase, UvrD/REP type	GO:0003677|GO:0003678|GO:0005524	NA	SSF52540	P-loop containing nucleoside triphosphate hydrolases	7	643	1.36e-135	IPR027417	P-loop containing nucleoside triphosphate hydrolase	NA	NA	cd17932	DEXQc_UvrD	14	279	9.94e-70	NA	NA	NA	NA	G3DSA:3.40.50.300	-	276	656	6.5e-97	NA	NA	NA	NA
Ety_003950	Ety_003950-T1	Ety_1756_3	3919985	3922987	+	963	PF09427	Domain of unknown function (DUF2014)	543	806	4.9e-111	IPR019006	Sterol regulatory element-binding protein 1, C-terminal	GO:0032933|GO:0045944	NA	PTHR47336	-	92	943	1.3e-185	NA	NA	NA	NA	SSF47459	HLH, helix-loop-helix DNA-binding domain	207	303	3.79e-17	IPR036638	Helix-loop-helix DNA-binding domain superfamily	GO:0046983	NA	cd00083	HLH	210	287	2.27e-13	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	GO:0046983	NA	G3DSA:4.10.280.10	HLH	199	300	2.4e-22	IPR036638	Helix-loop-helix DNA-binding domain superfamily	GO:0046983	NA
Ety_003951	Ety_003951-T1	Ety_1756_3	3924007	3927723	-	1116	PF07992	Pyridine nucleotide-disulphide oxidoreductase	7	300	6.9e-43	IPR023753	FAD/NAD(P)-binding domain	GO:0016491|GO:0055114	NA	PTHR43809	-	3	1037	0	NA	NA	NA	NA	SSF51905	FAD/NAD(P)-binding domain	2	204	6.57e-34	IPR036188	FAD/NAD(P)-binding domain superfamily	NA	NA	cd03529	Rieske_NirD	901	1021	9.1e-38	IPR012748	Rieske-like [2Fe-2S] domain, NirD-type	GO:0008942|GO:0055114	NA	G3DSA:3.50.50.60	-	10	321	6.5e-67	IPR036188	FAD/NAD(P)-binding domain superfamily	NA	NA
Ety_003952	Ety_003952-T1	Ety_1756_3	3928454	3929150	+	189	PF05871	ESCRT-II complex subunit	21	158	1.3e-55	IPR008570	ESCRT-II complex, Vps25 subunit	GO:0000814|GO:0071985	Reactome: R-HSA-917729|Reactome: R-HSA-9610379	PTHR13149	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN VPS25	13	189	3.3e-58	IPR008570	ESCRT-II complex, Vps25 subunit	GO:0000814|GO:0071985	Reactome: R-HSA-917729|Reactome: R-HSA-9610379	SSF46785	Winged helix DNA-binding domain	16	120	1.56e-35	IPR036390	Winged helix DNA-binding domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.10.10.570	-	13	112	6.2e-32	IPR014041	ESCRT-II complex, Vps25 subunit, N-terminal winged helix	NA	Reactome: R-HSA-917729|Reactome: R-HSA-9610379
Ety_003953	Ety_003953-T1	Ety_1756_3	3929387	3932233	-	855	PF16770	Regulator of Ty1 transposition protein 107 BRCT domain	612	712	3.4e-31	IPR001357	BRCT domain	NA	NA	PTHR47667	-	4	849	5e-234	NA	NA	NA	NA	SSF52113	BRCT domain	673	849	2.09e-11	IPR036420	BRCT domain superfamily	NA	NA	cd18439	BRCT_BRC1_like_rpt6	718	842	2.1e-45	NA	NA	NA	NA	G3DSA:3.40.50.10190	-	613	735	2.7e-22	IPR036420	BRCT domain superfamily	NA	NA
Ety_003954	Ety_003954-T1	Ety_1756_3	3933003	3934771	-	536	PF03727	Hexokinase	263	530	6.6e-58	IPR022673	Hexokinase, C-terminal	GO:0005524|GO:0005975|GO:0016773	KEGG: 00010+2.7.1.1|KEGG: 00051+2.7.1.1|KEGG: 00052+2.7.1.1|KEGG: 00500+2.7.1.1|KEGG: 00520+2.7.1.1|KEGG: 00521+2.7.1.1|KEGG: 00524+2.7.1.1|Reactome: R-HSA-70171	PTHR19443	HEXOKINASE	15	532	1.2e-136	IPR001312	Hexokinase	GO:0001678|GO:0004396|GO:0005524|GO:0005536|GO:0005975	KEGG: 00010+2.7.1.1|KEGG: 00051+2.7.1.1|KEGG: 00052+2.7.1.1|KEGG: 00500+2.7.1.1|KEGG: 00520+2.7.1.1|KEGG: 00521+2.7.1.1|KEGG: 00524+2.7.1.1|Reactome: R-HSA-70171	SSF53067	Actin-like ATPase domain	261	532	6.05e-58	IPR043129	ATPase, nucleotide binding domain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.367.20	-	77	518	7.3e-102	NA	NA	NA	NA
Ety_003955	Ety_003955-T1	Ety_1756_3	3937017	3938302	+	344	PF01182	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase	8	219	2.8e-21	IPR006148	Glucosamine/galactosamine-6-phosphate isomerase	GO:0005975	KEGG: 00520+3.5.99.6|MetaCyc: PWY-5514|MetaCyc: PWY-6855|MetaCyc: PWY-6906	PTHR11280	GLUCOSAMINE-6-PHOSPHATE ISOMERASE	1	263	7.3e-127	IPR004547	Glucosamine-6-phosphate isomerase	GO:0004342|GO:0006044	KEGG: 00520+3.5.99.6|MetaCyc: PWY-5514|MetaCyc: PWY-6855|MetaCyc: PWY-6906|Reactome: R-HSA-70171	SSF100950	NagB/RpiA/CoA transferase-like	1	261	1.05e-100	IPR037171	NagB/RpiA transferase-like	NA	NA	cd01399	GlcN6P_deaminase	11	247	1.98e-129	IPR004547	Glucosamine-6-phosphate isomerase	GO:0004342|GO:0006044	KEGG: 00520+3.5.99.6|MetaCyc: PWY-5514|MetaCyc: PWY-6855|MetaCyc: PWY-6906|Reactome: R-HSA-70171	G3DSA:3.40.50.1360	-	1	271	1.1e-116	NA	NA	NA	NA
Ety_003956	Ety_003956-T1	Ety_1756_3	3939394	3941197	-	512	PF05224	NDT80 / PhoG like DNA-binding  family	143	305	3.6e-34	IPR024061	NDT80 DNA-binding domain	GO:0003677	NA	PTHR35144:SF1	-	23	511	5.5e-134	NA	NA	NA	NA	SSF49417	p53-like transcription factors	99	307	1.74e-50	IPR008967	p53-like transcription factor, DNA-binding	GO:0003700|GO:0006355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:2.60.40.1390	-	218	312	7.1e-08	IPR037141	NDT80 DNA-binding domain superfamily	GO:0003700	NA
Ety_003957	Ety_003957-T1	Ety_1756_3	3943640	3945264	-	444	PF01979	Amidohydrolase family	225	409	9.9e-10	IPR006680	Amidohydrolase-related	GO:0016787	NA	PTHR11113	N-ACETYLGLUCOSAMINE-6-PHOSPHATE DEACETYLASE	15	437	3.7e-144	NA	NA	NA	NA	SSF51338	Composite domain of metallo-dependent hydrolases	19	415	1.12e-08	IPR011059	Metal-dependent hydrolase, composite domain superfamily	GO:0016810	NA	cd00854	NagA	18	431	8.87e-129	IPR003764	N-acetylglucosamine-6-phosphate deacetylase	GO:0006044|GO:0008448	KEGG: 00052+3.5.1.25|KEGG: 00520+3.5.1.25|MetaCyc: PWY-6906|MetaCyc: PWY-7077|MetaCyc: PWY-7395|Reactome: R-HSA-446210	G3DSA:2.30.40.10	Urease	22	411	5.7e-107	IPR011059	Metal-dependent hydrolase, composite domain superfamily	GO:0016810	NA
Ety_003958	Ety_003958-T1	Ety_1756_3	3946037	3949320	+	933	PF00933	Glycosyl hydrolase family 3 N terminal domain	23	350	4.6e-59	IPR001764	Glycoside hydrolase, family 3, N-terminal	GO:0004553|GO:0005975	NA	PTHR30480:SF8	-	26	854	0	NA	NA	NA	NA	SSF51445	(Trans)glycosidases	27	358	2e-71	IPR017853	Glycoside hydrolase superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.20.20.300	-	19	354	2.3e-87	IPR036962	Glycoside hydrolase, family 3, N-terminal domain superfamily	GO:0004553|GO:0005975	NA
Ety_003959	Ety_003959-T1	Ety_1756_3	3950004	3951430	+	435	PF04666	N-Acetylglucosaminyltransferase-IV (GnT-IV) conserved region	88	247	4.4e-07	NA	NA	NA	NA	PTHR31410	-	32	399	7.2e-63	IPR029675	GPI-GalNAc transferase PGAP4	GO:0000139|GO:0006506|GO:0016757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_003960	Ety_003960-T1	Ety_1756_3	3951658	3952524	-	288	PF18647	Alpha-galactosyl-binding fungal lectin	92	191	2.7e-38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_003961	Ety_003961-T1	Ety_1756_3	3952777	3953049	+	90	PF00704	Glycosyl hydrolases family 18	6	64	4.5e-09	IPR001223	Glycoside hydrolase family 18, catalytic domain	GO:0005975	NA	PTHR11177	CHITINASE	3	76	9.2e-31	NA	NA	NA	NA	SSF51445	(Trans)glycosidases	1	72	4.33e-15	IPR017853	Glycoside hydrolase superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.20.20.80	Glycosidases	1	86	8.9e-18	NA	NA	NA	NA
Ety_003962	Ety_003962-T1	Ety_1756_3	3953215	3953807	+	173	PF01476	LysM domain	121	156	1.3e-05	IPR018392	LysM domain	NA	NA	PTHR34997:SF2	-	30	165	1.2e-31	NA	NA	NA	NA	SSF54106	LysM domain	115	164	3.4e-09	NA	NA	NA	NA	cd00118	LysM	117	161	1.51e-07	IPR018392	LysM domain	NA	NA	G3DSA:3.10.350.10	-	114	164	1.3e-15	IPR036779	LysM domain superfamily	NA	NA
Ety_003963	Ety_003963-T1	Ety_1756_3	3953862	3955103	-	389	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR38790	-	38	301	5.4e-25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_003964	Ety_003964-T1	Ety_1756_3	3982413	3984725	+	770	PF17667	Fungal protein kinase	244	662	5e-132	IPR040976	Fungal-type protein kinase	NA	KEGG: 04150+2.7.11.1|KEGG: 04151+2.7.11.1|KEGG: 04714+2.7.11.1|KEGG: 04926+2.7.11.1|KEGG: 05163+2.7.11.1|KEGG: 05165+2.7.11.1|KEGG: 05170+2.7.11.1	PTHR38248	-	40	767	3e-128	NA	NA	NA	NA	SSF56112	Protein kinase-like (PK-like)	561	668	9.97e-19	IPR011009	Protein kinase-like domain superfamily	NA	NA	cd00180	PKc	562	663	8.22e-09	NA	NA	NA	NA	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	558	728	5.5e-16	NA	NA	NA	NA
Ety_003965	Ety_003965-T1	Ety_1756_3	3987351	3988915	+	455	PF08595	RXT2-like, N-terminal	36	177	9.5e-46	IPR013904	Transcriptional regulatory protein RXT2, N-terminal	NA	NA	PTHR28232	-	1	454	3.6e-127	IPR039602	Transcriptional regulatory protein Rxt2	GO:0016575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_003966	Ety_003966-T1	Ety_1756_3	3989752	3990707	+	210	PF04191	Phospholipid methyltransferase	96	196	1.5e-29	IPR007318	Phospholipid methyltransferase	NA	KEGG: 00564+2.1.1.17|MetaCyc: PWY-6825|Reactome: R-HSA-1483191	PTHR15458	-	8	201	7.6e-66	IPR024960	Phosphatidyl-N-methylethanolamine/Phosphatidylethanolamine N-methyltransferase	GO:0006656|GO:0008757	KEGG: 00564+2.1.1.71|MetaCyc: PWY-6825|Reactome: R-HSA-1483191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_003967	Ety_003967-T1	Ety_1756_3	3991473	3992953	+	397	PF00790	VHS domain	7	141	6.4e-22	IPR002014	VHS domain	GO:0006886	NA	PTHR47789	-	1	357	2.5e-118	NA	NA	NA	NA	SSF48464	ENTH/VHS domain	1	142	2.75e-34	IPR008942	ENTH/VHS	NA	NA	cd16980	VHS_Lsb5	11	140	2.07e-50	NA	NA	NA	NA	G3DSA:1.25.40.90	-	1	145	3.6e-29	IPR008942	ENTH/VHS	NA	NA
Ety_003970	Ety_003970-T1	Ety_1756_3	4003436	4004895	+	439	PF00096	Zinc finger, C2H2 type	148	172	0.0017	IPR013087	Zinc finger C2H2-type	NA	NA	PTHR24399:SF44	ZINC FINGER PROTEIN 22	109	281	1.7e-64	NA	NA	NA	NA	SSF57667	beta-beta-alpha zinc fingers	128	187	1.23e-20	IPR036236	Zinc finger C2H2 superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.30.160.60	Classic Zinc Finger	200	243	2.3e-12	NA	NA	NA	NA
Ety_003971	Ety_003971-T1	Ety_1756_3	4006914	4007716	+	240	PF01323	DSBA-like thioredoxin domain	16	219	2.5e-16	IPR001853	DSBA-like thioredoxin domain	GO:0015035	Reactome: R-HSA-156590|Reactome: R-HSA-9033241	PTHR13887	GLUTATHIONE S-TRANSFERASE KAPPA	14	228	3.5e-32	NA	NA	NA	NA	SSF52833	Thioredoxin-like	16	228	1.2e-22	IPR036249	Thioredoxin-like superfamily	NA	NA	cd03024	DsbA_FrnE	16	222	1.46e-45	NA	NA	NA	NA	G3DSA:3.40.30.10	Glutaredoxin	6	225	1.1e-43	IPR036249	Thioredoxin-like superfamily	NA	NA
Ety_003972	Ety_003972-T1	Ety_1756_3	4008354	4009655	-	322	PF02186	TFIIE beta subunit core domain	98	173	1.6e-10	IPR003166	Transcription factor TFIIE beta subunit, DNA-binding domain	GO:0006367	Reactome: R-HSA-167161|Reactome: R-HSA-167162|Reactome: R-HSA-167172|Reactome: R-HSA-674695|Reactome: R-HSA-6807505|Reactome: R-HSA-73776|Reactome: R-HSA-73779|Reactome: R-HSA-75953|Reactome: R-HSA-76042	PTHR12716	TRANSCRIPTION INITIATION FACTOR IIE, BETA SUBUNIT	38	319	8.4e-53	IPR016656	Transcription initiation factor TFIIE, beta subunit	GO:0005673|GO:0006367	Reactome: R-HSA-167161|Reactome: R-HSA-167162|Reactome: R-HSA-167172|Reactome: R-HSA-674695|Reactome: R-HSA-6807505|Reactome: R-HSA-73776|Reactome: R-HSA-73779|Reactome: R-HSA-75953|Reactome: R-HSA-76042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_003973	Ety_003973-T1	Ety_1756_3	4010157	4010908	-	141	PF00173	Cytochrome b5-like Heme/Steroid binding domain	9	79	5.7e-22	IPR001199	Cytochrome b5-like heme/steroid binding domain	NA	NA	PTHR19359	CYTOCHROME B5	8	132	1.8e-40	NA	NA	NA	NA	SSF55856	Cytochrome b5-like heme/steroid binding domain	6	83	1.31e-28	IPR036400	Cytochrome b5-like heme/steroid binding domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.10.120.10	Flavocytochrome B2	3	91	5.1e-30	IPR036400	Cytochrome b5-like heme/steroid binding domain superfamily	NA	NA
Ety_003974	Ety_003974-T1	Ety_1756_3	4011967	4013171	-	242	PF01267	F-actin capping protein alpha subunit	64	235	5.3e-65	IPR002189	F-actin-capping protein subunit alpha	GO:0008290|GO:0051016	Reactome: R-HSA-2132295|Reactome: R-HSA-3371497|Reactome: R-HSA-6807878|Reactome: R-HSA-6811436	PTHR10653	F-ACTIN-CAPPING PROTEIN SUBUNIT ALPHA	64	238	8e-79	IPR002189	F-actin-capping protein subunit alpha	GO:0008290|GO:0051016	Reactome: R-HSA-2132295|Reactome: R-HSA-3371497|Reactome: R-HSA-6807878|Reactome: R-HSA-6811436	SSF90096	Subunits of heterodimeric actin filament capping protein Capz	3	233	5.23e-70	IPR037282	F-actin-capping protein subunit alpha/beta	NA	Reactome: R-HSA-2132295|Reactome: R-HSA-3371497|Reactome: R-HSA-6807878|Reactome: R-HSA-6811436	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:2.40.160.80	-	82	210	2.8e-39	IPR042276	F-actin-capping protein subunit alpha/beta, domain 2	NA	Reactome: R-HSA-2132295|Reactome: R-HSA-3371497|Reactome: R-HSA-6807878|Reactome: R-HSA-6811436
Ety_003975	Ety_003975-T1	Ety_1756_3	4013639	4014909	-	399	PF02779	Transketolase, pyrimidine binding domain	74	250	1.2e-41	IPR005475	Transketolase-like, pyrimidine-binding domain	NA	NA	PTHR42980	-	61	398	9.2e-172	NA	NA	NA	NA	SSF52518	Thiamin diphosphate-binding fold (THDP-binding)	73	276	2.3e-64	IPR029061	Thiamin diphosphate-binding fold	NA	NA	cd07036	TPP_PYR_E1-PDHc-beta_like	79	246	4.02e-89	NA	NA	NA	NA	G3DSA:3.40.50.970	-	71	264	2.3e-85	NA	NA	NA	NA
Ety_003976	Ety_003976-T1	Ety_1756_3	4015348	4017504	+	693	PF00150	Cellulase (glycosyl hydrolase family 5)	331	567	2.1e-12	IPR001547	Glycoside hydrolase, family 5	GO:0004553|GO:0005975	NA	PTHR31297	-	139	685	6.8e-243	NA	NA	NA	NA	SSF51445	(Trans)glycosidases	274	678	5.49e-111	IPR017853	Glycoside hydrolase superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.20.20.80	Glycosidases	272	680	1.9e-124	NA	NA	NA	NA
